,Algo,Kernal,depthORk,TrainSize,TestSize,NotDeleted,Deleted,Time,TrainingResult,TestResult,F1_SCORE,Accuracy,JaccardScore,PRECISION,RECALL,"0,0","0,1","1,0","1,1"
162,DecisionTree,gini,3,338230,84558,,,2.862496376,0.669709961,0.671562714,0.737345842,0.671562714,0.583965006,0.614325112,0.921974409,17804,24473,3299,38982
163,DecisionTree,entropy,3,338230,84558,,,3.299641132,0.669437956,0.671066014,0.73664975,0.671066014,0.583092258,0.614210152,0.920058655,17843,24434,3380,38901
164,DecisionTree,log_loss,3,338230,84558,,,3.309243202,0.669437956,0.671066014,0.73664975,0.671066014,0.583092258,0.614210152,0.920058655,17843,24434,3380,38901
165,DecisionTree,gini,3,338230,84558,,,2.855091333,0.669709961,0.671562714,0.737345842,0.671562714,0.583965006,0.614325112,0.921974409,17804,24473,3299,38982
166,DecisionTree,entropy,3,338230,84558,,,3.331437111,0.669437956,0.671066014,0.73664975,0.671066014,0.583092258,0.614210152,0.920058655,17843,24434,3380,38901
167,DecisionTree,log_loss,3,338230,84558,,,3.327283621,0.669437956,0.671066014,0.73664975,0.671066014,0.583092258,0.614210152,0.920058655,17843,24434,3380,38901
168,DecisionTree,gini,3,338230,84558,,,2.871584892,0.669709961,0.671562714,0.737345842,0.671562714,0.583965006,0.614325112,0.921974409,17804,24473,3299,38982
169,DecisionTree,entropy,3,338230,84558,,,3.339148045,0.669437956,0.671066014,0.73664975,0.671066014,0.583092258,0.614210152,0.920058655,17843,24434,3380,38901
170,DecisionTree,log_loss,3,338230,84558,,,3.348379612,0.669437956,0.671066014,0.73664975,0.671066014,0.583092258,0.614210152,0.920058655,17843,24434,3380,38901
171,DecisionTree,gini,3,338230,84558,,,2.902405024,0.669709961,0.671562714,0.737345842,0.671562714,0.583965006,0.614325112,0.921974409,17804,24473,3299,38982
172,DecisionTree,entropy,3,338230,84558,,,3.352404594,0.669437956,0.671066014,0.73664975,0.671066014,0.583092258,0.614210152,0.920058655,17843,24434,3380,38901
173,DecisionTree,log_loss,3,338230,84558,,,3.308771849,0.669437956,0.671066014,0.73664975,0.671066014,0.583092258,0.614210152,0.920058655,17843,24434,3380,38901
174,DecisionTree,gini,3,338230,84558,,,2.859827995,0.669709961,0.671562714,0.737345842,0.671562714,0.583965006,0.614325112,0.921974409,17804,24473,3299,38982
175,DecisionTree,entropy,3,338230,84558,,,3.293863058,0.669437956,0.671066014,0.73664975,0.671066014,0.583092258,0.614210152,0.920058655,17843,24434,3380,38901
176,DecisionTree,log_loss,3,338230,84558,,,3.286857605,0.669437956,0.671066014,0.73664975,0.671066014,0.583092258,0.614210152,0.920058655,17843,24434,3380,38901
177,DecisionTree,gini,3,338230,84558,,,2.867329836,0.669709961,0.671562714,0.737345842,0.671562714,0.583965006,0.614325112,0.921974409,17804,24473,3299,38982
178,DecisionTree,entropy,3,338230,84558,,,3.276200294,0.669437956,0.671066014,0.73664975,0.671066014,0.583092258,0.614210152,0.920058655,17843,24434,3380,38901
179,DecisionTree,log_loss,3,338230,84558,,,3.325228453,0.669437956,0.671066014,0.73664975,0.671066014,0.583092258,0.614210152,0.920058655,17843,24434,3380,38901
180,DecisionTree,gini,4,338230,84558,,,3.756428957,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
181,DecisionTree,entropy,4,338230,84558,,,4.399300098,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
182,DecisionTree,log_loss,4,338230,84558,,,4.346966028,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
183,DecisionTree,gini,4,338230,84558,,,3.773655415,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
184,DecisionTree,entropy,4,338230,84558,,,4.368059635,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
185,DecisionTree,log_loss,4,338230,84558,,,4.451313257,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
186,DecisionTree,gini,4,338230,84558,,,3.792730331,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
187,DecisionTree,entropy,4,338230,84558,,,4.384350538,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
188,DecisionTree,log_loss,4,338230,84558,,,4.347736359,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
189,DecisionTree,gini,4,338230,84558,,,3.76666832,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
190,DecisionTree,entropy,4,338230,84558,,,4.389710665,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
191,DecisionTree,log_loss,4,338230,84558,,,4.434701204,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
192,DecisionTree,gini,4,338230,84558,,,3.772922277,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
193,DecisionTree,entropy,4,338230,84558,,,4.432487011,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
194,DecisionTree,log_loss,4,338230,84558,,,4.357807159,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
195,DecisionTree,gini,4,338230,84558,,,3.779626131,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
196,DecisionTree,entropy,4,338230,84558,,,4.417342901,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
197,DecisionTree,log_loss,4,338230,84558,,,4.535315752,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
198,DecisionTree,gini,4,338230,84558,,,3.727187157,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
199,DecisionTree,entropy,4,338230,84558,,,4.331354141,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
200,DecisionTree,log_loss,4,338230,84558,,,4.451461077,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
201,DecisionTree,gini,4,338230,84558,,,3.751868486,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
202,DecisionTree,entropy,4,338230,84558,,,4.331838131,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
203,DecisionTree,log_loss,4,338230,84558,,,4.39743042,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
204,DecisionTree,gini,4,338230,84558,,,3.71890521,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
205,DecisionTree,entropy,4,338230,84558,,,4.364443302,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
206,DecisionTree,log_loss,4,338230,84558,,,4.342366219,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
207,DecisionTree,gini,4,338230,84558,,,3.770272017,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
208,DecisionTree,entropy,4,338230,84558,,,4.373318434,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
209,DecisionTree,log_loss,4,338230,84558,,,4.345837355,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
210,DecisionTree,gini,4,338230,84558,,,3.72154808,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
211,DecisionTree,entropy,4,338230,84558,,,4.383045197,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
212,DecisionTree,log_loss,4,338230,84558,,,4.360937834,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
213,DecisionTree,gini,4,338230,84558,,,3.793850899,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
214,DecisionTree,entropy,4,338230,84558,,,4.401144743,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
215,DecisionTree,log_loss,4,338230,84558,,,4.368329048,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
216,DecisionTree,gini,4,338230,84558,,,3.753786087,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
217,DecisionTree,entropy,4,338230,84558,,,4.382911205,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
218,DecisionTree,log_loss,4,338230,84558,,,4.382289171,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
219,DecisionTree,gini,4,338230,84558,,,3.769872665,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
220,DecisionTree,entropy,4,338230,84558,,,4.35043335,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
221,DecisionTree,log_loss,4,338230,84558,,,4.360041857,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
222,DecisionTree,gini,4,338230,84558,,,3.722790718,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
223,DecisionTree,entropy,4,338230,84558,,,4.359626055,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
224,DecisionTree,log_loss,4,338230,84558,,,4.359503269,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
225,DecisionTree,gini,4,338230,84558,,,3.731883049,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
226,DecisionTree,entropy,4,338230,84558,,,4.364722729,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
227,DecisionTree,log_loss,4,338230,84558,,,4.362191916,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
228,DecisionTree,gini,4,338230,84558,,,3.755942106,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
229,DecisionTree,entropy,4,338230,84558,,,4.356024027,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
230,DecisionTree,log_loss,4,338230,84558,,,4.384326458,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
231,DecisionTree,gini,4,338230,84558,,,3.7768085,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
232,DecisionTree,entropy,4,338230,84558,,,4.362952471,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
233,DecisionTree,log_loss,4,338230,84558,,,4.362944365,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
234,DecisionTree,gini,4,338230,84558,,,3.743257761,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
235,DecisionTree,entropy,4,338230,84558,,,4.319941282,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
236,DecisionTree,log_loss,4,338230,84558,,,4.362376213,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
237,DecisionTree,gini,4,338230,84558,,,3.736183882,0.677045206,0.679852882,0.748572012,0.679852882,0.598174262,0.616305744,0.953123152,17188,25089,1982,40299
238,DecisionTree,entropy,4,338230,84558,,,4.35541296,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
239,DecisionTree,log_loss,4,338230,84558,,,4.365174532,0.676897378,0.679521748,0.748087345,0.679521748,0.597555542,0.616262329,0.951656773,17222,25055,2044,40237
240,DecisionTree,gini,5,338230,84558,,,4.647676945,0.677225557,0.679521748,0.747594609,0.679521748,0.596927013,0.616637473,0.949173388,17327,24950,2149,40132
241,DecisionTree,entropy,5,338230,84558,,,5.415914774,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
242,DecisionTree,log_loss,5,338230,84558,,,5.396986008,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
243,DecisionTree,gini,5,338230,84558,,,4.594671726,0.677225557,0.679521748,0.747594609,0.679521748,0.596927013,0.616637473,0.949173388,17327,24950,2149,40132
244,DecisionTree,entropy,5,338230,84558,,,5.427811384,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
245,DecisionTree,log_loss,5,338230,84558,,,5.43791008,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
246,DecisionTree,gini,5,338230,84558,,,4.684384823,0.677225557,0.679521748,0.747594609,0.679521748,0.596927013,0.616637473,0.949173388,17327,24950,2149,40132
247,DecisionTree,entropy,5,338230,84558,,,5.445857286,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
248,DecisionTree,log_loss,5,338230,84558,,,5.458156109,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
249,DecisionTree,gini,5,338230,84558,,,4.706999063,0.677225557,0.679521748,0.747594609,0.679521748,0.596927013,0.616637473,0.949173388,17327,24950,2149,40132
250,DecisionTree,entropy,5,338230,84558,,,5.478491068,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
251,DecisionTree,log_loss,5,338230,84558,,,5.415450811,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
252,DecisionTree,gini,5,338230,84558,,,4.669360876,0.677225557,0.679521748,0.747594609,0.679521748,0.596927013,0.616637473,0.949173388,17327,24950,2149,40132
253,DecisionTree,entropy,5,338230,84558,,,5.436329126,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
254,DecisionTree,log_loss,5,338230,84558,,,5.545487404,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
255,DecisionTree,gini,5,338230,84558,,,4.632604122,0.677225557,0.679521748,0.747594609,0.679521748,0.596927013,0.616637473,0.949173388,17327,24950,2149,40132
256,DecisionTree,entropy,5,338230,84558,,,5.466872454,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
257,DecisionTree,log_loss,5,338230,84558,,,5.448214531,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
258,DecisionTree,gini,5,338230,84558,,,4.671274424,0.677225557,0.679521748,0.747594609,0.679521748,0.596927013,0.616637473,0.949173388,17327,24950,2149,40132
259,DecisionTree,entropy,5,338230,84558,,,5.465986252,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
260,DecisionTree,log_loss,5,338230,84558,,,5.403046608,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
261,DecisionTree,gini,5,338230,84558,,,4.611775637,0.677225557,0.679521748,0.747594609,0.679521748,0.596927013,0.616637473,0.949173388,17327,24950,2149,40132
262,DecisionTree,entropy,5,338230,84558,,,5.386286259,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
263,DecisionTree,log_loss,5,338230,84558,,,5.407714844,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
264,DecisionTree,gini,5,338230,84558,,,4.642021418,0.677225557,0.679521748,0.747594609,0.679521748,0.596927013,0.616637473,0.949173388,17327,24950,2149,40132
265,DecisionTree,entropy,5,338230,84558,,,5.397740126,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
266,DecisionTree,log_loss,5,338230,84558,,,5.409919739,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
267,DecisionTree,gini,5,338230,84558,,,4.61639905,0.677225557,0.679521748,0.747594609,0.679521748,0.596927013,0.616637473,0.949173388,17327,24950,2149,40132
268,DecisionTree,entropy,5,338230,84558,,,5.423505545,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
269,DecisionTree,log_loss,5,338230,84558,,,5.434490919,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
270,DecisionTree,gini,5,338230,84558,,,4.669755459,0.677225557,0.679521748,0.747594609,0.679521748,0.596927013,0.616637473,0.949173388,17327,24950,2149,40132
271,DecisionTree,entropy,5,338230,84558,,,5.45821476,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
272,DecisionTree,log_loss,5,338230,84558,,,5.378474712,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
273,DecisionTree,gini,5,338230,84558,,,4.659636021,0.677225557,0.679521748,0.747594609,0.679521748,0.596927013,0.616637473,0.949173388,17327,24950,2149,40132
274,DecisionTree,entropy,5,338230,84558,,,5.416529417,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
275,DecisionTree,log_loss,5,338230,84558,,,5.44658041,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
276,DecisionTree,gini,5,338230,84558,,,4.654268742,0.677225557,0.679521748,0.747594609,0.679521748,0.596927013,0.616637473,0.949173388,17327,24950,2149,40132
277,DecisionTree,entropy,5,338230,84558,,,5.432271481,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
278,DecisionTree,log_loss,5,338230,84558,,,5.448953629,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
279,DecisionTree,gini,5,338230,84558,,,4.620651484,0.677225557,0.679521748,0.747594609,0.679521748,0.596927013,0.616637473,0.949173388,17327,24950,2149,40132
280,DecisionTree,entropy,5,338230,84558,,,5.410381794,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
281,DecisionTree,log_loss,5,338230,84558,,,5.471060991,0.677045206,0.67982923,0.748431939,0.67982923,0.597995397,0.616383005,0.952484568,17213,25064,2009,40272
282,DecisionTree,gini,5,338230,84558,,,4.613521576,0.677225557,0.679521748,0.747594609,0.679521748,0.596927013,0.616637473,0.949173388,17327,24950,2149,40132
